ID,n_sms,mean_happy,mean_lonely
9584,12,5.416666666666667,4.285714285714286
9585,7,7.428571428571429,2.6
9588,13,5.230769230769231,3.7857142857142856
9609,13,7.0,2.5714285714285716
9638,12,5.166666666666667,3.7
9651,8,5.5,2.7142857142857144
9652,14,6.785714285714286,2.0
9665,13,6.538461538461538,3.1818181818181817
9678,10,7.4,3.6
9687,5,5.4,2.7142857142857144
9703,10,6.7,2.0
9707,12,7.833333333333333,1.6666666666666667
9713,10,6.4,2.1
9715,8,7.25,2.6
9727,17,5.0588235294117645,3.3
9739,10,5.3,3.0
9770,11,7.454545454545454,3.7142857142857144
9783,11,7.545454545454546,1.6
9785,2,9.5,1.3333333333333333
9787,8,3.25,7.111111111111111
9791,6,9.166666666666666,1.6923076923076923
9816,13,5.6923076923076925,2.875
9820,11,7.454545454545454,1.75
9824,13,4.3076923076923075,4.916666666666667
9826,13,3.923076923076923,5.0
9827,9,7.888888888888889,2.2
9833,11,7.2727272727272725,2.6875
9848,3,6.333333333333333,
9849,12,10.0,1.0
9856,12,6.666666666666667,1.0
9870,0,,
9871,1,4.0,6.25
9875,17,7.705882352941177,1.5
9882,8,7.125,1.3636363636363635
9891,13,8.384615384615385,2.3076923076923075
9895,9,4.777777777777778,3.4285714285714284
9901,17,7.705882352941177,2.111111111111111
9910,8,5.75,5.636363636363637
9928,13,5.846153846153846,5.0
9942,8,7.875,4.1
9958,12,8.083333333333334,2.5833333333333335
9959,6,5.833333333333333,3.4705882352941178
9962,9,7.555555555555555,1.0
9965,14,5.357142857142857,3.6666666666666665
9969,11,5.7272727272727275,1.5
9970,14,6.0,4.833333333333333
10008,8,6.625,3.210526315789474
10017,13,8.0,1.7857142857142858
10041,0,,2.5
10045,18,10.0,1.6923076923076923
10051,0,,
10055,4,5.0,5.5
10060,14,7.071428571428571,3.909090909090909
10064,11,6.909090909090909,4.0
10085,14,7.428571428571429,3.142857142857143
10089,17,8.235294117647058,1.0
10096,14,6.428571428571429,5.9
10101,11,5.818181818181818,6.0
10110,8,5.375,5.181818181818182
10112,12,7.25,5.3076923076923075
10118,13,5.6923076923076925,3.888888888888889
10120,13,6.538461538461538,4.75
10124,8,8.125,3.5833333333333335
10131,11,6.2727272727272725,2.888888888888889
10166,9,7.444444444444445,3.5454545454545454
10169,17,8.176470588235293,2.0
10172,12,5.833333333333333,1.1818181818181819
10187,7,7.142857142857143,3.2
10199,12,7.166666666666667,3.066666666666667
10209,9,4.888888888888889,5.076923076923077
10210,7,6.571428571428571,4.769230769230769
10218,13,6.076923076923077,2.1666666666666665
10221,11,7.0,3.6
10229,17,5.823529411764706,2.2222222222222223
10255,12,6.916666666666667,4.5
10272,12,9.333333333333334,1.9
10292,2,6.5,4.333333333333333
10295,12,4.416666666666667,5.5
10300,10,6.4,2.0
10304,12,4.333333333333333,5.857142857142857
10305,8,8.375,1.2857142857142858
10313,9,6.222222222222222,3.6666666666666665
10317,11,8.090909090909092,1.9
10321,15,7.2,4.0
10332,13,10.0,1.75
10335,13,4.615384615384615,6.285714285714286
10353,10,6.4,2.3636363636363638
10361,8,5.75,3.4545454545454546
10363,11,5.636363636363637,5.9
10364,11,7.363636363636363,1.7
10387,15,8.266666666666667,5.0
10435,14,8.071428571428571,3.3333333333333335
10442,12,6.166666666666667,2.2142857142857144
10463,9,7.888888888888889,4.583333333333333
10465,13,7.846153846153846,2.4
10466,8,6.0,5.866666666666666
10492,13,6.6923076923076925,1.5
10494,10,7.4,3.25
10506,11,8.727272727272727,1.7777777777777777
10510,10,4.9,4.363636363636363
10512,10,6.9,2.3529411764705883
10530,9,7.666666666666667,1.4666666666666666
10534,11,7.454545454545454,4.928571428571429
10541,12,7.25,2.3333333333333335
10543,11,6.636363636363637,1.0
10557,5,7.0,
10573,17,8.235294117647058,1.75
10576,1,3.0,2.5
10583,16,6.875,3.0
10587,8,5.875,3.090909090909091
10595,13,5.923076923076923,1.9333333333333333
10609,4,6.25,4.75
10629,5,8.0,1.0
10651,12,5.416666666666667,4.416666666666667
10662,12,6.25,4.444444444444445
10668,0,,
10669,14,8.0,1.7
10674,5,7.2,3.272727272727273
10675,12,6.166666666666667,1.75
10681,11,9.090909090909092,1.3
10685,7,6.857142857142857,3.466666666666667
10693,1,4.0,5.0
10694,8,6.0,5.666666666666667
10709,13,7.0,2.5454545454545454
10719,7,7.571428571428571,4.0588235294117645
10720,8,7.875,2.5
10734,2,2.5,2.2
10742,11,5.454545454545454,6.818181818181818
10746,12,6.0,5.166666666666667
10749,12,6.583333333333333,2.6363636363636362
10754,11,6.2727272727272725,5.0
10758,7,6.857142857142857,3.8461538461538463
10767,8,2.25,3.142857142857143
10769,13,7.230769230769231,2.9285714285714284
10783,15,9.533333333333333,1.6363636363636365
10799,9,7.444444444444445,2.25
10800,14,6.214285714285714,4.3076923076923075
10812,10,5.7,4.181818181818182
10820,9,6.0,4.9411764705882355
10821,3,7.666666666666667,3.0
10824,1,6.0,7.5
10853,10,6.3,3.230769230769231
10865,9,5.666666666666667,2.142857142857143
10871,9,5.111111111111111,6.555555555555555
10887,16,7.5625,1.25
10894,14,7.928571428571429,2.875
10926,8,5.5,6.0
10940,12,6.5,4.153846153846154
10959,11,6.2727272727272725,3.6
10966,12,6.0,5.25
10982,13,5.3076923076923075,3.8461538461538463
11006,14,4.571428571428571,6.0
11038,14,7.0,2.0
11040,13,7.769230769230769,3.0714285714285716
11042,14,6.357142857142857,3.8461538461538463
11053,0,,
11071,11,5.2727272727272725,2.9166666666666665
11077,7,6.428571428571429,4.3125
11120,5,4.2,5.333333333333333
11121,3,5.666666666666667,1.5
11135,18,7.444444444444445,3.2857142857142856
11160,10,6.7,3.0
11166,13,3.769230769230769,5.25
11172,8,6.625,4.857142857142857
11173,9,3.7777777777777777,5.071428571428571
11195,8,6.0,3.909090909090909
11206,16,7.0,3.3636363636363638
11216,12,6.5,3.769230769230769
11217,6,6.333333333333333,4.235294117647059
11219,14,6.214285714285714,2.6153846153846154
11220,14,7.428571428571429,1.0769230769230769
11221,18,5.611111111111111,4.0
11242,12,3.9166666666666665,5.125
11246,9,4.888888888888889,3.1333333333333333
11272,14,6.5,3.25
11274,8,5.75,6.2
11278,11,5.363636363636363,4.7272727272727275
11302,16,4.875,4.333333333333333
11307,15,5.6,3.0833333333333335
11324,11,6.0,3.1818181818181817
11327,6,5.166666666666667,5.176470588235294
11329,9,7.111111111111111,3.0
11347,5,9.0,1.6470588235294117
11350,16,9.375,1.625
11354,9,6.111111111111111,5.076923076923077
11355,13,7.076923076923077,1.0
11371,8,9.375,1.2727272727272727
11377,6,7.333333333333333,4.333333333333333
11379,3,5.666666666666667,8.0
11385,2,7.5,5.5
11388,13,5.538461538461538,4.6
11408,13,5.538461538461538,1.5384615384615385
11413,12,6.583333333333333,5.363636363636363
11417,13,7.076923076923077,1.8461538461538463
11421,10,8.0,2.5454545454545454
11423,2,7.5,4.0
11425,3,7.0,2.5
11436,3,4.666666666666667,5.5
11440,12,7.75,4.375
11465,12,6.833333333333333,3.7142857142857144
11474,11,5.818181818181818,5.111111111111111
11476,14,6.071428571428571,2.533333333333333
11484,14,6.285714285714286,4.7272727272727275
11485,14,6.857142857142857,4.0
11491,14,6.571428571428571,4.636363636363637
11498,1,8.0,7.0
11500,1,2.0,5.666666666666667
11504,11,5.7272727272727275,3.0
11513,10,6.3,4.461538461538462
11519,13,8.307692307692308,2.6
11520,9,5.888888888888889,4.066666666666666
11521,12,7.0,3.0
11544,1,10.0,1.0
11569,3,8.333333333333334,
11574,11,8.818181818181818,1.0
11579,10,6.0,2.5714285714285716
11585,7,5.142857142857143,3.1
11590,11,5.454545454545454,2.75
11613,10,9.6,1.9166666666666667
11617,11,6.909090909090909,3.8333333333333335
11618,15,3.466666666666667,3.5454545454545454
11630,13,7.846153846153846,1.9
11642,15,6.2,2.0
11648,10,4.9,2.533333333333333
11663,9,6.222222222222222,2.6
11665,14,4.5,5.545454545454546
11670,10,7.3,1.4615384615384615
11691,16,5.3125,2.111111111111111
11692,15,7.6,1.8888888888888888
11698,14,4.857142857142857,4.0
11707,11,6.818181818181818,5.6923076923076925
11710,13,5.615384615384615,4.875
11713,16,5.6875,3.7777777777777777
11724,13,5.6923076923076925,8.0
11744,10,7.9,3.0
11753,11,5.363636363636363,7.266666666666667
11760,0,,
11769,6,8.0,2.7142857142857144
11770,5,6.6,2.0
11781,0,,
11797,19,6.7368421052631575,2.5
11845,15,7.933333333333334,3.4
11851,11,6.090909090909091,3.2222222222222223
11862,15,6.733333333333333,4.833333333333333
11863,11,5.545454545454546,5.909090909090909
11873,12,4.583333333333333,5.0
11875,12,4.666666666666667,4.923076923076923
11877,0,,5.5
11880,7,7.0,3.0
11891,9,8.444444444444445,3.7142857142857144
11907,6,4.333333333333333,2.888888888888889
11909,13,6.538461538461538,3.1666666666666665
11918,17,9.235294117647058,2.125
11923,10,7.1,1.4545454545454546
11924,3,3.6666666666666665,6.5
11949,17,8.588235294117647,1.7
11953,8,6.875,5.090909090909091
11970,6,5.166666666666667,5.375
11986,14,7.785714285714286,2.8333333333333335
11996,15,5.733333333333333,1.5
11999,11,5.909090909090909,6.0
12023,15,5.933333333333334,4.571428571428571
12029,12,6.666666666666667,4.363636363636363
12041,2,3.0,3.8
12059,1,5.0,5.333333333333333
12066,9,4.555555555555555,3.6666666666666665
12068,9,8.555555555555555,2.0625
12071,8,7.625,3.6923076923076925
12088,5,9.0,1.7142857142857142
12089,1,1.0,
12114,11,3.6363636363636362,3.75
12119,9,4.888888888888889,2.4
12121,8,7.0,2.8181818181818183
12122,8,6.625,2.1666666666666665
12124,11,7.7272727272727275,2.5384615384615383
12137,10,6.7,4.1
12144,6,6.0,1.4666666666666666
12149,7,6.0,4.0
12153,10,5.6,5.75
12157,11,6.7272727272727275,5.25
12162,12,7.166666666666667,1.0
12173,14,8.785714285714286,2.5
12174,11,6.909090909090909,1.25
12180,9,6.666666666666667,6.2
12182,10,8.0,3.5714285714285716
12219,15,7.4,3.3
12220,14,5.142857142857143,4.571428571428571
12225,2,8.5,2.0
12230,1,9.0,4.25
12246,13,6.0,5.363636363636363
12261,13,7.538461538461538,3.0
12272,16,7.0625,4.0
12273,1,6.0,4.0
12278,2,7.0,4.666666666666667
12297,13,5.615384615384615,6.888888888888889
12303,9,7.333333333333333,5.6923076923076925
12317,14,8.642857142857142,3.25
12325,9,4.222222222222222,4.909090909090909
12326,10,9.3,2.2142857142857144
12331,11,7.2727272727272725,3.5
12336,0,,
12346,14,8.071428571428571,1.9
12359,14,7.357142857142857,3.375
12367,14,5.785714285714286,3.4545454545454546
12368,19,3.8421052631578947,6.4
12371,5,9.6,1.5294117647058822
12383,13,5.230769230769231,3.3333333333333335
12386,3,7.666666666666667,5.25
12389,10,5.9,4.076923076923077
12398,9,7.0,3.4615384615384617
12403,9,5.444444444444445,5.647058823529412
12405,17,8.0,2.5555555555555554
12418,14,6.428571428571429,4.333333333333333
12427,11,9.0,3.111111111111111
12449,9,8.555555555555555,1.7857142857142858
12450,0,,
12453,11,8.545454545454545,3.230769230769231
12460,10,7.4,1.0
12477,9,7.888888888888889,3.0
12482,4,3.25,8.0
12493,1,5.0,6.333333333333333
12527,14,4.714285714285714,4.2
12544,21,5.904761904761905,3.7142857142857144
12550,18,7.944444444444445,2.625
12555,17,7.0588235294117645,2.3636363636363638
12557,7,6.714285714285714,3.4
12576,15,7.4,4.181818181818182
12596,2,5.5,5.333333333333333
12616,5,9.0,4.076923076923077
12625,0,,
12628,0,,
12636,13,6.615384615384615,3.142857142857143
12662,13,5.923076923076923,4.625
12663,10,4.4,5.636363636363637
12664,13,7.0,5.2727272727272725
12676,10,8.6,1.75
12685,9,6.555555555555555,1.2307692307692308
12695,9,7.444444444444445,2.8666666666666667
12698,8,5.0,3.0555555555555554
12713,12,7.083333333333333,3.076923076923077
12728,15,6.533333333333333,3.8
12760,12,2.5833333333333335,6.333333333333333
12761,6,6.333333333333333,5.866666666666666
12764,13,8.384615384615385,2.75
12766,8,6.0,5.384615384615385
12777,13,7.076923076923077,5.090909090909091
12780,13,4.615384615384615,4.857142857142857
12787,13,5.076923076923077,4.4
12801,9,6.333333333333333,4.0
12802,13,5.538461538461538,3.923076923076923
12823,2,5.5,5.0
12846,15,5.266666666666667,1.25
12861,10,7.5,2.5
12884,7,7.142857142857143,3.75
12895,12,7.583333333333333,3.9285714285714284
12907,10,7.4,1.9
12915,12,6.166666666666667,3.6666666666666665
12917,9,7.888888888888889,2.3076923076923075
12925,13,9.307692307692308,1.0
12941,11,7.0,2.3076923076923075
12942,11,4.181818181818182,3.923076923076923
12952,11,4.7272727272727275,4.9
12959,15,6.733333333333333,3.0
12962,10,6.5,2.8333333333333335
12968,9,6.888888888888889,5.555555555555555
12970,9,6.666666666666667,1.5
12979,0,,
12980,13,7.153846153846154,7.636363636363637
12987,8,8.375,2.1818181818181817
12993,15,7.666666666666667,1.8
13000,14,7.928571428571429,3.4285714285714284
13023,14,8.857142857142858,1.0
13028,13,5.384615384615385,3.272727272727273
13031,9,7.555555555555555,1.4545454545454546
13042,8,4.0,9.75
13094,4,6.75,5.666666666666667
13106,0,,
13136,8,7.125,3.0
13149,4,1.25,3.0
13191,8,7.75,1.625
13192,12,5.916666666666667,4.1
13221,12,5.916666666666667,2.4166666666666665
13222,15,7.466666666666667,1.3
13223,3,4.0,5.0
13249,1,5.0,3.6666666666666665
13258,9,6.111111111111111,2.6666666666666665
13272,0,,
13276,11,4.545454545454546,2.2
13280,10,6.0,2.3846153846153846
13287,9,6.333333333333333,4.3076923076923075
13293,11,7.818181818181818,3.0
13298,1,3.0,9.0
13302,9,4.888888888888889,3.909090909090909
13317,9,5.444444444444445,3.923076923076923
13330,14,7.0,2.923076923076923
13338,10,5.1,4.928571428571429
13351,10,5.6,3.5
13356,16,5.625,3.3
13372,2,7.5,3.25
13377,8,4.0,5.454545454545454
13383,12,7.916666666666667,3.111111111111111
13396,11,4.909090909090909,5.666666666666667
13410,4,4.25,5.6
13414,10,7.7,2.6875
13415,15,7.066666666666666,5.2
13418,1,3.0,5.6
13424,14,7.857142857142857,2.111111111111111
13427,12,7.916666666666667,1.0
13451,9,5.777777777777778,6.0
13457,9,4.333333333333333,1.375
13482,15,7.466666666666667,2.0
13485,12,8.0,1.75
13498,13,5.923076923076923,3.7
13507,6,6.833333333333333,2.6
13510,10,9.8,1.8181818181818181
13514,14,6.214285714285714,4.111111111111111
13516,0,,
13518,9,4.777777777777778,1.3076923076923077
13532,19,5.473684210526316,5.75
13560,2,8.0,4.5
13563,13,8.461538461538462,2.4
13573,12,4.666666666666667,5.090909090909091
13575,17,7.882352941176471,5.2
13580,10,5.9,3.6363636363636362
13602,10,5.5,4.1
13610,11,8.272727272727273,1.2307692307692308
13611,10,4.7,5.285714285714286
13615,15,5.666666666666667,2.6
13617,10,7.8,3.0
13622,6,6.5,4.538461538461538
13630,0,,
13655,3,4.666666666666667,6.0
13670,0,,
13671,14,6.928571428571429,3.375
13683,8,5.875,6.066666666666666
13700,12,6.5,5.636363636363637
13701,13,7.615384615384615,1.75
13709,11,7.2727272727272725,2.5
13711,10,7.2,5.0625
13726,15,6.666666666666667,2.8
13729,11,5.363636363636363,5.142857142857143
13749,12,7.916666666666667,1.4444444444444444
13768,12,5.416666666666667,2.4444444444444446
13769,6,8.5,6.8
13779,14,4.642857142857143,2.727272727272727
13780,10,6.0,3.0
13789,8,5.625,1.4705882352941178
13790,13,4.538461538461538,4.461538461538462
13796,10,5.9,4.538461538461538
13802,10,7.5,3.6
13807,17,6.882352941176471,3.75
13820,8,5.75,3.75
13827,11,7.090909090909091,2.7777777777777777
13836,13,8.692307692307692,1.8181818181818181
13837,9,5.777777777777778,2.3684210526315788
13854,11,6.7272727272727275,5.0
13855,10,6.2,4.090909090909091
13867,11,7.636363636363637,1.8
13875,10,5.8,4.538461538461538
13878,10,6.8,6.666666666666667
13884,4,6.0,4.666666666666667
13894,13,6.3076923076923075,6.888888888888889
13897,10,7.8,3.2
13907,10,8.7,3.0
13934,17,6.294117647058823,2.090909090909091
13941,10,6.1,4.571428571428571
13945,11,7.909090909090909,2.2222222222222223
13948,8,3.75,3.0
13966,10,5.2,6.7894736842105265
13975,14,7.428571428571429,2.5
13984,12,7.916666666666667,1.9230769230769231
13992,16,6.4375,4.714285714285714
14005,15,7.066666666666666,3.625
14009,10,4.2,7.6923076923076925
14012,14,5.928571428571429,5.375
14021,10,8.6,2.2222222222222223
14036,1,6.0,7.0
14039,11,8.818181818181818,2.3333333333333335
14051,2,7.0,3.0
14066,11,6.909090909090909,4.466666666666667
14071,12,7.916666666666667,2.6470588235294117
14088,8,5.5,3.923076923076923
14089,11,7.545454545454546,2.533333333333333
14106,12,6.666666666666667,5.785714285714286
14111,8,5.375,5.133333333333334
14112,11,4.636363636363637,7.0
14117,12,6.666666666666667,4.7272727272727275
14123,10,5.0,3.4166666666666665
14144,5,7.8,3.642857142857143
14156,10,7.1,2.357142857142857
14159,10,2.4,6.785714285714286
14160,15,6.133333333333334,5.142857142857143
14163,12,4.916666666666667,5.5
14183,0,,
14205,8,5.875,4.461538461538462
14218,13,9.0,1.6923076923076923
14221,10,4.6,4.1
14225,14,5.857142857142857,3.5
14228,12,9.416666666666666,2.6363636363636362
14240,8,7.625,3.25
14248,16,8.875,2.6
14252,12,7.666666666666667,2.5
14253,9,7.222222222222222,2.0588235294117645
14254,6,5.166666666666667,8.0
14259,14,6.785714285714286,3.5
14277,9,8.333333333333334,2.2857142857142856
14284,12,5.0,6.571428571428571
14297,11,6.454545454545454,4.111111111111111
14308,14,5.285714285714286,4.636363636363637
14321,6,6.166666666666667,2.769230769230769
14338,8,5.625,5.777777777777778
14344,0,,
14358,7,7.285714285714286,3.5454545454545454
14385,11,6.636363636363637,3.1538461538461537
14402,9,6.666666666666667,1.75
14427,11,5.909090909090909,5.2
14434,10,6.9,2.909090909090909
14456,13,6.153846153846154,2.076923076923077
14476,9,7.777777777777778,3.375
14479,14,6.214285714285714,3.0714285714285716
14487,9,4.666666666666667,4.636363636363637
14488,15,4.266666666666667,3.6
14492,11,7.454545454545454,1.375
14500,2,9.0,7.0
14511,10,5.0,4.375
14517,9,3.2222222222222223,6.176470588235294
14527,10,6.4,4.909090909090909
14532,12,5.083333333333333,5.916666666666667
14551,10,5.7,4.363636363636363
14557,8,7.75,5.0
14613,8,2.375,7.4
14617,9,4.222222222222222,4.9411764705882355
14619,0,,7.2
14624,3,9.0,4.2
14626,11,5.2727272727272725,7.071428571428571
14628,2,7.5,5.8
14634,15,7.066666666666666,3.6
14651,11,5.454545454545454,1.2666666666666666
14657,11,4.2727272727272725,7.0
14658,17,6.294117647058823,5.0
14662,15,1.8666666666666667,1.8333333333333333
14664,7,6.428571428571429,3.4
14668,7,7.857142857142857,3.75
14671,9,3.0,6.083333333333333
14687,10,5.0,4.538461538461538
14701,15,7.533333333333333,2.8666666666666667
14704,2,7.5,3.0
14718,15,7.066666666666666,2.9
14729,9,4.666666666666667,5.4375
14738,11,4.818181818181818,5.090909090909091
14740,8,5.625,4.666666666666667
14746,13,5.615384615384615,5.636363636363637
14747,3,4.0,5.666666666666667
14751,13,5.153846153846154,4.222222222222222
14762,10,6.7,3.1
14771,15,8.733333333333333,2.8181818181818183
14773,7,6.857142857142857,2.111111111111111
14782,10,7.6,1.9
14785,7,7.142857142857143,2.8421052631578947
14791,7,7.571428571428571,4.4375
14800,13,7.538461538461538,1.8461538461538463
14830,4,6.0,6.0
14849,1,6.0,2.6666666666666665
14856,10,3.1,4.181818181818182
14860,14,6.714285714285714,5.2
14866,12,5.5,5.176470588235294
14869,10,7.0,1.8
14883,10,5.9,4.3076923076923075
14900,14,5.928571428571429,2.6
14906,4,7.25,
14934,10,6.5,3.923076923076923
14935,11,6.818181818181818,3.3636363636363638
14965,0,,
14969,11,4.454545454545454,2.9285714285714284
14970,9,9.555555555555555,1.3636363636363635
14974,11,4.636363636363637,3.8
14991,9,5.888888888888889,2.8181818181818183
15023,14,7.5,2.375
15027,11,7.181818181818182,4.3
15035,7,5.571428571428571,1.5
15036,12,7.583333333333333,2.6666666666666665
15046,8,6.0,1.5555555555555556
15047,13,8.923076923076923,1.0
15059,14,8.5,4.3
15073,3,6.666666666666667,3.0
15074,13,5.769230769230769,3.3333333333333335
15076,9,4.444444444444445,6.083333333333333
15078,7,3.7142857142857144,5.833333333333333
15087,15,8.133333333333333,4.636363636363637
15089,13,7.3076923076923075,4.75
15096,12,7.5,3.8333333333333335
15098,11,5.545454545454546,4.428571428571429
15100,11,8.818181818181818,1.0
15106,7,4.428571428571429,4.6875
15107,10,5.4,6.8
15113,9,5.555555555555555,3.142857142857143
15116,13,8.23076923076923,2.25
15138,3,8.333333333333334,8.0
15146,11,8.0,3.0
15157,10,5.8,4.5
15160,7,7.285714285714286,1.5833333333333333
15163,16,4.0,6.25
15166,12,8.5,1.2857142857142858
15174,11,7.2727272727272725,4.285714285714286
15183,14,4.857142857142857,5.555555555555555
15204,4,8.25,2.7
15213,17,9.176470588235293,2.0
15220,10,6.7,2.9166666666666665
15230,13,6.769230769230769,3.0
15236,12,6.333333333333333,3.3076923076923075
15261,10,4.6,1.411764705882353
15275,12,5.666666666666667,5.8
15287,10,4.5,5.125
15292,12,8.833333333333334,2.5384615384615383
15299,11,6.090909090909091,3.5454545454545454
15301,12,7.583333333333333,4.0
15306,10,6.7,2.75
15307,4,7.25,5.0
15316,16,8.0625,2.375
15336,14,6.785714285714286,3.3333333333333335
15346,0,,
15352,16,6.25,3.5
15371,12,6.5,3.5
15393,13,6.230769230769231,5.0
15412,13,4.230769230769231,4.666666666666667
15425,6,4.833333333333333,3.8461538461538463
15437,13,7.384615384615385,2.5
15440,10,8.0,1.75
15441,16,7.8125,3.0
15448,12,7.333333333333333,5.769230769230769
15460,12,8.083333333333334,2.3636363636363638
15465,9,7.555555555555555,2.727272727272727
15471,13,6.153846153846154,2.4615384615384617
15503,9,6.0,2.6666666666666665
15504,7,5.571428571428571,3.0
15507,4,5.0,4.222222222222222
15508,0,,
15516,7,7.0,6.642857142857143
15519,10,7.8,2.0714285714285716
15524,13,7.6923076923076925,3.8333333333333335
15545,14,6.285714285714286,2.3636363636363638
15564,10,7.0,3.9285714285714284
15567,11,5.909090909090909,3.8
15575,13,4.923076923076923,1.9
15608,17,5.705882352941177,3.769230769230769
15618,13,4.615384615384615,4.833333333333333
15636,13,5.461538461538462,1.9090909090909092
15645,16,4.9375,3.2222222222222223
15661,13,7.846153846153846,2.2857142857142856
15664,12,5.25,4.7
15667,9,7.222222222222222,1.0
15669,7,6.571428571428571,2.4545454545454546
15678,10,6.2,3.909090909090909
15691,8,5.75,5.444444444444445
15696,11,7.2727272727272725,3.1818181818181817
15697,11,5.181818181818182,3.727272727272727
15716,12,3.6666666666666665,3.4615384615384617
15725,8,3.0,7.2
15726,15,6.6,2.375
15734,0,,
15751,9,7.444444444444445,2.0
15759,13,6.3076923076923075,4.8
15761,12,5.25,1.6666666666666667
15765,5,9.4,1.25
15770,9,6.666666666666667,2.6875
15781,11,5.2727272727272725,5.7
15783,10,7.7,2.7142857142857144
15799,4,8.5,2.8333333333333335
15802,11,5.7272727272727275,5.4
15804,9,6.888888888888889,3.8
15808,9,5.222222222222222,2.090909090909091
15817,6,5.5,4.2727272727272725
15821,12,6.25,5.0
15824,9,5.666666666666667,1.8181818181818181
15831,11,4.7272727272727275,5.333333333333333
15833,11,7.181818181818182,1.0
15839,12,5.166666666666667,3.5384615384615383
15845,5,4.0,2.5555555555555554
15860,9,6.222222222222222,5.142857142857143
15869,3,7.0,7.0
15905,2,5.5,7.0
15909,7,8.428571428571429,2.6
15912,14,6.357142857142857,2.4444444444444446
15914,10,4.4,5.5625
15921,12,5.333333333333333,4.454545454545454
15922,3,6.333333333333333,4.75
15925,13,6.769230769230769,1.8
15926,11,5.0,2.6
15929,1,2.0,
15933,11,9.181818181818182,2.1176470588235294
15951,12,6.75,3.5833333333333335
15952,13,7.230769230769231,4.6
16006,16,4.625,5.833333333333333
16024,15,6.066666666666666,5.5
16028,7,7.857142857142857,2.375
16041,12,7.75,2.7777777777777777
16051,16,4.1875,4.333333333333333
16054,6,6.333333333333333,6.0
16088,13,6.384615384615385,2.5384615384615383
16102,11,5.545454545454546,5.3
16104,14,7.714285714285714,2.4444444444444446
16105,16,6.8125,2.6
16109,13,6.923076923076923,3.4
16115,14,7.142857142857143,4.666666666666667
16119,19,7.157894736842105,2.8
16123,0,,4.6
16126,10,6.8,2.5
16132,10,9.2,1.6428571428571428
16135,8,4.375,6.2
16142,7,3.0,7.083333333333333
16151,10,8.9,1.1
16155,13,8.307692307692308,1.875
16157,15,8.066666666666666,3.9
16160,10,6.1,4.5
16162,9,5.333333333333333,6.3
16169,11,7.7272727272727275,3.111111111111111
16172,11,6.7272727272727275,2.2
16181,12,5.333333333333333,4.2727272727272725
16183,15,7.466666666666667,1.5833333333333333
16189,9,5.333333333333333,5.166666666666667
16192,10,5.5,4.7272727272727275
16202,3,6.666666666666667,4.0
16222,16,5.0,1.8571428571428572
16226,5,5.2,2.0
16236,3,4.0,4.0
16240,7,7.0,5.294117647058823
16247,12,4.0,6.875
16260,10,7.7,2.5
16274,7,5.571428571428571,2.3333333333333335
16282,7,7.714285714285714,2.5789473684210527
16297,1,4.0,5.333333333333333
16302,12,3.0833333333333335,5.555555555555555
16320,12,4.583333333333333,3.0
16328,12,9.416666666666666,3.25
16334,10,7.0,4.5
16349,16,3.75,5.25
16359,0,,
16360,8,7.875,1.1666666666666667
16368,3,4.666666666666667,5.25
16371,10,5.4,3.0
16393,5,5.8,3.3333333333333335
16401,8,7.0,3.7333333333333334
16402,16,6.0625,6.363636363636363
16403,11,6.818181818181818,5.0588235294117645
16432,16,6.25,4.222222222222222
16439,10,3.0,4.545454545454546
16446,11,4.181818181818182,6.833333333333333
16450,17,8.0,1.6428571428571428
16460,8,4.375,4.4
16462,14,9.928571428571429,1.0
16471,9,7.666666666666667,4.583333333333333
16475,15,5.466666666666667,3.111111111111111
16483,8,5.375,3.0833333333333335
16518,7,3.5714285714285716,5.181818181818182
16526,10,5.9,3.4
16527,2,3.5,7.0
16556,6,10.0,1.9
16560,6,7.5,3.2941176470588234
16563,10,6.9,2.142857142857143
16567,12,5.833333333333333,5.583333333333333
16569,11,4.636363636363637,2.176470588235294
16596,9,5.666666666666667,4.545454545454546
16603,15,6.733333333333333,3.5
16613,7,5.0,4.611111111111111
16614,16,6.8125,2.125
16615,11,5.0,3.111111111111111
16647,14,4.428571428571429,3.2
16648,6,6.166666666666667,1.0714285714285714
16667,12,7.416666666666667,4.25
16679,11,6.2727272727272725,3.1818181818181817
16694,7,5.142857142857143,6.5
16718,13,6.615384615384615,3.0
16729,11,6.181818181818182,5.3076923076923075
16731,10,6.1,4.384615384615385
16756,7,8.142857142857142,3.230769230769231
16766,13,9.307692307692308,2.0
16780,12,4.916666666666667,6.153846153846154
16805,7,4.857142857142857,4.1875
16810,11,6.818181818181818,3.909090909090909
16826,11,9.727272727272727,7.125
16838,10,6.8,4.7
16843,11,6.7272727272727275,3.75
16865,15,7.266666666666667,4.25
16868,0,,
16922,12,7.083333333333333,2.272727272727273
16923,3,6.666666666666667,6.0
16932,13,5.230769230769231,3.1666666666666665
16934,4,3.75,5.666666666666667
16936,5,6.2,1.0
16939,12,5.666666666666667,6.3076923076923075
16954,14,7.142857142857143,2.6666666666666665
16959,8,7.0,2.2857142857142856
16969,8,9.0,2.357142857142857
16972,14,7.642857142857143,3.0
16974,12,8.333333333333334,1.75
16979,17,6.705882352941177,4.571428571428571
16988,8,4.75,3.6153846153846154
17007,14,9.0,1.8333333333333333
17008,7,6.428571428571429,1.9375
